id,session_id,task_id,task_no,score,max_score,users_answer,submission_time,verdict
10564351,367457,9981,1,1,1,{"solution": 16},2019-10-17 10:19:04.496869+00,ok
10564352,367457,9984,2,1,1,{"solution": 36},2019-10-17 10:21:50.972861+00,ok
10564353,367457,9987,3,0,1,{"solution": "ECABD"},2019-10-17 10:25:15.060276+00,wrong
10564354,367457,9990,4,0,1,{"solution": 42},2019-10-17 10:28:06.868012+00,wrong
10564355,367457,9993,5,0,1,{"solution": 4},2019-10-17 10:29:35.375122+00,wrong
10564356,367457,9995,6,1,1,{"solution": 4},2019-10-17 10:33:41.223903+00,ok
10564357,367457,9998,7,1,1,{"solution": 5},2019-10-17 10:35:48.834511+00,ok
10564358,367457,10001,8,1,1,{"solution": 8},2019-10-17 10:40:00.782509+00,ok
10563904,367458,9981,1,0,1,{"solution": 20},2019-10-17 10:17:49.28209+00,wrong
10563905,367458,9984,2,0,1,{"solution": 34},2019-10-17 10:20:22.808535+00,wrong
10563906,367458,9987,3,0,1,{"solution": "E C B A D"},2019-10-17 10:24:02.514332+00,wrong
10563907,367458,9988,4,0,1,{"solution": 30},2019-10-17 10:25:40.45795+00,wrong
10563908,367458,9993,5,0,1,{"solution": 9},2019-10-17 10:26:42.278466+00,wrong
10563909,367458,9996,6,0,1,{"solution": 12},2019-10-17 10:30:03.379525+00,wrong
10563910,367458,9998,7,0,1,{"solution": 7},2019-10-17 10:32:00.671042+00,wrong
10563911,367458,10001,8,0,1,{"solution": 12},2019-10-17 10:32:43.828478+00,wrong
10568700,367460,9981,1,1,1,{"solution": 16},2019-10-17 10:16:54.971565+00,ok
10568701,367460,9984,2,0,1,{"solution": 40},2019-10-17 10:20:04.470029+00,wrong
10568702,367460,9987,3,0,1,{"solution": "CABDE"},2019-10-17 10:47:13.257929+00,wrong
10568703,367460,9991,4,0,1,{"solution": 22},2019-10-17 10:47:41.719001+00,wrong
10568704,367460,9993,5,0,1,{"solution": 3},2019-10-17 10:23:00.131389+00,wrong
10568705,367460,9994,6,0,1,{"solution": 4},2019-10-17 10:45:54.269467+00,wrong
10568706,367460,9998,7,0,1,{"solution": 3},2019-10-17 10:41:54.031502+00,wrong
10568707,367460,10002,8,1,1,{"solution": 14},2019-10-17 11:04:49.885134+00,ok
10566971,367461,9980,1,1,1,{"solution": 8},2019-10-17 10:17:45.667169+00,ok
10566972,367461,9984,2,0,1,{"solution": 34},2019-10-17 10:51:45.492304+00,wrong
10566973,367461,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:38:56.68263+00,ok
10566974,367461,9988,4,1,1,{"solution": 31},2019-10-17 10:21:50.683373+00,ok
10566975,367461,9993,5,1,1,{"solution": 5},2019-10-17 10:23:18.661977+00,ok
10566976,367461,9994,6,1,1,{"solution": 3},2019-10-17 10:48:22.028825+00,ok
10566977,367461,9998,7,1,1,{"solution": 5},2019-10-17 10:29:20.107761+00,ok
10566978,367461,10001,8,1,1,{"solution": 8},2019-10-17 10:32:38.731634+00,ok
10566214,367462,9980,1,0,1,{"solution": 5},2019-10-17 10:18:51.921621+00,wrong
10566215,367462,9983,2,0,1,{"solution": 5},2019-10-17 10:23:55.195564+00,wrong
10566216,367462,9987,3,0,1,{"solution": "bcade"},2019-10-17 10:30:49.767274+00,wrong
10566217,367462,9989,4,0,1,{"solution": 30},2019-10-17 10:34:13.179103+00,wrong
10566218,367462,9993,5,0,1,{"solution": 7},2019-10-17 10:49:15.215759+00,wrong
10566219,367462,9997,6,0,1,{"solution": 12},2019-10-17 10:40:53.979885+00,wrong
10566220,367462,9998,7,0,1,{"solution": 7},2019-10-17 10:46:44.550441+00,wrong
10566221,367462,10000,8,0,1,{"solution": 5},2019-10-17 10:48:27.806087+00,wrong
10566412,367463,9980,1,0,1,,,none
10566413,367463,9984,2,0,1,,,none
10566414,367463,9987,3,0,1,,,none
10566415,367463,9989,4,0,1,,,none
10566416,367463,9992,5,0,1,,,none
10566417,367463,9994,6,0,1,,,none
10566418,367463,9998,7,0,1,,,none
10566419,367463,10002,8,0,1,,,none
10565219,367464,9979,1,0,1,{"solution": 5},2019-10-17 10:20:22.375956+00,wrong
10565220,367464,9984,2,0,1,{"solution": 28},2019-10-17 10:25:54.702713+00,wrong
10565221,367464,9987,3,0,1,{"solution": "ECABD"},2019-10-17 10:29:56.100526+00,wrong
10565222,367464,9989,4,0,1,{"solution": 30},2019-10-17 10:35:30.571848+00,wrong
10565223,367464,9992,5,0,1,{"solution": 3},2019-10-17 10:37:17.610661+00,wrong
10565224,367464,9995,6,0,1,{"solution": 84},2019-10-17 10:40:07.377329+00,wrong
10565225,367464,9998,7,0,1,{"solution": 7},2019-10-17 10:43:24.087266+00,wrong
10565226,367464,10002,8,0,1,{"solution": 5},2019-10-17 10:44:55.160317+00,wrong
10567218,367465,9982,1,0,1,{"solution": 4},2019-10-17 10:19:27.548991+00,wrong
10567219,367465,9983,2,0,1,{"solution": 40},2019-10-17 10:26:16.387308+00,wrong
10567220,367465,9987,3,0,1,{"solution": "ECDAB"},2019-10-17 10:32:28.776512+00,wrong
10567221,367465,9991,4,0,1,{"solution": 58},2019-10-17 10:34:37.442965+00,wrong
10567222,367465,9992,5,0,1,{"solution": 3},2019-10-17 10:54:31.611812+00,wrong
10567223,367465,9997,6,0,1,{"solution": 5},2019-10-17 10:42:16.44974+00,wrong
10567224,367465,9998,7,1,1,{"solution": 5},2019-10-17 10:45:26.937306+00,ok
10567225,367465,10002,8,0,1,{"solution": 28},2019-10-17 10:49:33.458278+00,wrong
10564983,367466,9979,1,0,1,{"solution": 6},2019-10-17 10:18:10.717546+00,wrong
10564984,367466,9984,2,1,1,{"solution": 36},2019-10-17 10:21:05.130037+00,ok
10564985,367466,9987,3,0,1,{"solution": "ACBDE"},2019-10-17 10:23:45.147256+00,wrong
10564986,367466,9990,4,0,1,{"solution": 27},2019-10-17 10:38:55.765438+00,wrong
10564987,367466,9992,5,0,1,{"solution": 9},2019-10-17 10:26:26.621828+00,wrong
10564988,367466,9996,6,0,1,{"solution": 36},2019-10-17 10:39:39.271441+00,wrong
10564989,367466,9998,7,1,1,{"solution": 5},2019-10-17 10:43:45.650382+00,ok
10564990,367466,10002,8,0,1,{"solution": 12},2019-10-17 10:41:11.645753+00,wrong
10566006,367467,9981,1,0,1,{"solution": 8},2019-10-17 10:18:23.499459+00,wrong
10566007,367467,9983,2,0,1,{"solution": 22},2019-10-17 10:24:57.15288+00,wrong
10566008,367467,9987,3,0,1,{"solution": "D B C A"},2019-10-17 10:31:05.133632+00,wrong
10566009,367467,9991,4,0,1,{"solution": 30},2019-10-17 10:33:27.706093+00,wrong
10566010,367467,9993,5,1,1,{"solution": 5},2019-10-17 10:49:53.206092+00,ok
10566011,367467,9996,6,0,1,{"solution": 9},2019-10-17 10:41:32.613212+00,wrong
10566012,367467,9998,7,1,1,{"solution": 5},2019-10-17 10:44:31.539968+00,ok
10566013,367467,9999,8,0,1,{"solution": 24},2019-10-17 10:47:16.896452+00,wrong
10568734,367469,9982,1,1,1,{"solution": 18},2019-10-17 11:03:15.457042+00,ok
10568735,367469,9984,2,1,1,{"solution": 36},2019-10-17 10:23:48.837027+00,ok
10568736,367469,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:27:18.45147+00,ok
10568737,367469,9990,4,0,1,{"solution": 42},2019-10-17 10:30:26.701449+00,wrong
10568738,367469,9992,5,1,1,{"solution": 7},2019-10-17 10:33:55.211096+00,ok
10568739,367469,9997,6,1,1,{"solution": 2},2019-10-17 10:35:18.789953+00,ok
10568740,367469,9998,7,1,1,{"solution": 5},2019-10-17 10:38:06.150766+00,ok
10568741,367469,10002,8,0,1,{"solution": 8},2019-10-17 11:01:20.027373+00,wrong
10566799,367470,9980,1,0,1,,,none
10566800,367470,9984,2,0,1,,,none
10566801,367470,9987,3,0,1,,,none
10566802,367470,9989,4,0,1,,,none
10566803,367470,9992,5,0,1,,,none
10566804,367470,9995,6,0,1,,,none
10566805,367470,9998,7,0,1,,,none
10566806,367470,9999,8,0,1,,,none
10565900,367471,9982,1,0,1,{"solution": 4},2019-10-17 10:18:15.015015+00,wrong
10565901,367471,9984,2,1,1,{"solution": 36},2019-10-17 10:21:34.973051+00,ok
10565902,367471,9987,3,0,1,{"solution": "СABDE"},2019-10-17 10:25:36.594002+00,wrong
10565903,367471,9991,4,0,1,{"solution": 22},2019-10-17 10:27:52.242038+00,wrong
10565904,367471,9992,5,0,1,{"solution": 9},2019-10-17 10:31:37.773888+00,wrong
10565905,367471,9995,6,0,1,{"solution": 5},2019-10-17 10:32:48.25961+00,wrong
10565906,367471,9998,7,0,1,{"solution": 3},2019-10-17 10:41:12.153962+00,wrong
10565907,367471,10001,8,1,1,{"solution": 8},2019-10-17 10:44:22.329951+00,ok
10566404,367472,9979,1,1,1,{"solution": 12},2019-10-17 10:20:28.496274+00,ok
10566405,367472,9983,2,1,1,{"solution": 35},2019-10-17 10:24:31.784422+00,ok
10566406,367472,9987,3,0,1,{"solution": "BCDA"},2019-10-17 10:28:12.803057+00,wrong
10566407,367472,9991,4,0,1,{"solution": 18},2019-10-17 10:37:01.100374+00,wrong
10566408,367472,9993,5,1,1,{"solution": 5},2019-10-17 10:49:07.984465+00,ok
10566409,367472,9995,6,0,1,{"solution": 88},2019-10-17 10:45:37.169913+00,wrong
10566410,367472,9998,7,0,1,{"solution": 2},2019-10-17 10:40:05.680218+00,wrong
10566411,367472,9999,8,0,1,{"solution": 16},2019-10-17 10:50:16.038319+00,wrong
10563087,367476,9982,1,0,1,,,none
10563088,367476,9984,2,0,1,,,none
10563089,367476,9987,3,0,1,,,none
10563090,367476,9989,4,0,1,,,none
10563091,367476,9992,5,0,1,,,none
10563092,367476,9996,6,0,1,,,none
10563093,367476,9998,7,0,1,,,none
10563094,367476,9999,8,0,1,,,none
10564829,367478,9980,1,0,1,{"solution": 2},2019-10-17 10:37:40.937964+00,wrong
10564830,367478,9984,2,1,1,{"solution": 36},2019-10-17 10:37:28.912488+00,ok
10564831,367478,9987,3,0,1,{"solution": "BCAD"},2019-10-17 10:37:22.801813+00,wrong
10564832,367478,9990,4,0,1,{"solution": 27},2019-10-17 10:37:13.05973+00,wrong
10564833,367478,9993,5,0,1,{"solution": 2},2019-10-17 10:37:05.401192+00,wrong
10564834,367478,9994,6,0,1,{"solution": 26},2019-10-17 10:38:35.289556+00,wrong
10564835,367478,9998,7,1,1,{"solution": 5},2019-10-17 10:40:18.650244+00,ok
10564836,367478,9999,8,0,1,{"solution": 24},2019-10-17 10:43:59.40325+00,wrong
10570129,367489,9980,1,0,1,{"solution": 12},2019-10-17 11:13:39.52263+00,wrong
10570130,367489,9983,2,0,1,{"solution": 5},2019-10-17 10:26:26.850178+00,wrong
10570131,367489,9987,3,0,1,{"solution": "BCAD"},2019-10-17 10:31:18.869423+00,wrong
10570132,367489,9988,4,0,1,{"solution": 16},2019-10-17 10:32:36.385867+00,wrong
10570133,367489,9993,5,0,1,{"solution": 9},2019-10-17 10:36:25.403603+00,wrong
10570134,367489,9996,6,0,1,{"solution": 3},2019-10-17 10:44:52.170469+00,wrong
10570135,367489,9998,7,0,1,{"solution": 6},2019-10-17 10:44:35.213817+00,wrong
10570136,367489,10001,8,1,1,{"solution": 8},2019-10-17 10:53:03.979105+00,ok
10570380,367492,9979,1,1,1,{"solution": 12},2019-10-17 10:28:11.640502+00,ok
10570381,367492,9983,2,0,1,{"solution": 33},2019-10-17 10:34:45.330965+00,wrong
10570382,367492,9987,3,0,1,{"solution": "DACB"},2019-10-17 10:37:30.539356+00,wrong
10570383,367492,9988,4,0,1,{"solution": 37},2019-10-17 10:46:56.501886+00,wrong
10570384,367492,9993,5,0,1,,,none
10570385,367492,9995,6,0,1,{"solution": 0},2019-10-17 10:59:30.819291+00,wrong
10570386,367492,9998,7,1,1,{"solution": 5},2019-10-17 11:07:07.629548+00,ok
10570387,367492,10001,8,0,1,,,none
10568195,367493,9979,1,0,1,{"solution": 3},2019-10-17 10:25:07.062438+00,wrong
10568196,367493,9985,2,0,1,{"solution": 23},2019-10-17 10:38:11.248381+00,wrong
10568197,367493,9987,3,0,1,{"solution": "a c d b e"},2019-10-17 10:29:45.999223+00,wrong
10568198,367493,9989,4,0,1,{"solution": 30},2019-10-17 10:32:21.117376+00,wrong
10568199,367493,9993,5,0,1,{"solution": 6},2019-10-17 11:01:20.908592+00,wrong
10568200,367493,9994,6,0,1,{"solution": 56},2019-10-17 10:42:03.09174+00,wrong
10568201,367493,9998,7,0,1,{"solution": 2},2019-10-17 10:48:31.003039+00,wrong
10568202,367493,9999,8,0,1,{"solution": 15},2019-10-17 10:54:43.440424+00,wrong
10571190,367500,9979,1,0,1,{"solution": 1},2019-10-17 10:26:55.051205+00,wrong
10571191,367500,9985,2,0,1,{"solution": 41},2019-10-17 10:35:31.804716+00,wrong
10571192,367500,9987,3,0,1,{"solution": "ACBDE"},2019-10-17 10:46:34.833336+00,wrong
10571193,367500,9990,4,0,1,{"solution": 43},2019-10-17 10:52:19.489145+00,wrong
10571194,367500,9993,5,1,1,{"solution": 5},2019-10-17 10:55:56.689451+00,ok
10571195,367500,9996,6,0,1,{"solution": 6},2019-10-17 11:03:12.408649+00,wrong
10571196,367500,9998,7,0,1,{"solution": 3},2019-10-17 11:11:49.118931+00,wrong
10571197,367500,10002,8,0,1,,,none
10570840,367501,9981,1,0,1,{"solution": 6},2019-10-17 10:27:06.04276+00,wrong
10570841,367501,9985,2,0,1,{"solution": 35},2019-10-17 10:34:19.16531+00,wrong
10570842,367501,9987,3,1,1,{"solution": "ecbad"},2019-10-17 10:43:00.702956+00,ok
10570843,367501,9990,4,1,1,{"solution": 41},2019-10-17 10:50:38.511838+00,ok
10570844,367501,9992,5,1,1,{"solution": 7},2019-10-17 10:56:56.317209+00,ok
10570845,367501,9994,6,0,1,{"solution": 6},2019-10-17 11:03:26.120351+00,wrong
10570846,367501,9998,7,0,1,{"solution": 3},2019-10-17 11:12:32.475407+00,wrong
10570847,367501,10001,8,0,1,{"solution": 11},2019-10-17 11:19:46.201246+00,wrong
10571428,367505,9979,1,0,1,{"solution": 4},2019-10-17 10:27:24.044407+00,wrong
10571429,367505,9983,2,0,1,{"solution": 25},2019-10-17 10:33:22.951986+00,wrong
10571430,367505,9987,3,0,1,{"solution": "АСВД"},2019-10-17 10:38:01.860872+00,wrong
10571431,367505,9991,4,0,1,{"solution": 22},2019-10-17 10:41:08.114653+00,wrong
10571432,367505,9993,5,0,1,{"solution": 2},2019-10-17 10:44:53.198596+00,wrong
10571433,367505,9994,6,0,1,{"solution": 11},2019-10-17 10:46:14.487742+00,wrong
10571434,367505,9998,7,0,1,{"solution": 6},2019-10-17 10:49:33.396608+00,wrong
10571435,367505,9999,8,0,1,{"solution": 10},2019-10-17 10:52:50.84881+00,wrong
10571376,367512,9981,1,1,1,{"solution": 16},2019-10-17 10:57:46.097104+00,ok
10571377,367512,9984,2,1,1,{"solution": 36},2019-10-17 10:57:51.238209+00,ok
10571378,367512,9987,3,0,1,{"solution": "DABCE"},2019-10-17 10:57:55.225751+00,wrong
10571379,367512,9990,4,1,1,{"solution": 41},2019-10-17 10:57:57.803365+00,ok
10571380,367512,9992,5,1,1,{"solution": 7},2019-10-17 11:05:19.281633+00,ok
10571381,367512,9995,6,1,1,{"solution": 4},2019-10-17 11:11:42.282597+00,ok
10571382,367512,9998,7,0,1,{"solution": 0},2019-10-17 11:18:05.190696+00,wrong
10571383,367512,10001,8,1,1,{"solution": 8},2019-10-17 11:22:15.080844+00,ok
10564045,367542,9982,1,1,1,{"solution": 18},2019-10-17 10:30:17.890796+00,ok
10564046,367542,9985,2,0,1,{"solution": 6},2019-10-17 10:32:17.573852+00,wrong
10564047,367542,9987,3,0,1,{"solution": "ACBED"},2019-10-17 10:35:21.461174+00,wrong
10564048,367542,9988,4,1,1,{"solution": 31},2019-10-17 10:35:44.059793+00,ok
10564049,367542,9992,5,0,1,{"solution": 9},2019-10-17 10:36:04.910858+00,wrong
10564050,367542,9995,6,0,1,{"solution": 56},2019-10-17 10:36:21.141761+00,wrong
10564051,367542,9998,7,1,1,{"solution": 5},2019-10-17 10:36:28.96849+00,ok
10564052,367542,10001,8,1,1,{"solution": 8},2019-10-17 10:36:43.72283+00,ok
10568956,367556,9980,1,0,1,{"solution": 2},2019-10-17 10:31:44.935208+00,wrong
10568957,367556,9984,2,1,1,{"solution": 36},2019-10-17 10:36:00.732527+00,ok
10568958,367556,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:39:55.735966+00,ok
10568959,367556,9989,4,0,1,{"solution": 29},2019-10-17 10:42:19.885828+00,wrong
10568960,367556,9993,5,1,1,{"solution": 5},2019-10-17 10:44:37.524642+00,ok
10568961,367556,9996,6,1,1,{"solution": 1},2019-10-17 10:54:57.496816+00,ok
10568962,367556,9998,7,1,1,{"solution": 5},2019-10-17 10:50:36.872967+00,ok
10568963,367556,9999,8,1,1,{"solution": 12},2019-10-17 10:53:46.116752+00,ok
10571107,367557,9979,1,0,1,{"solution": 4},2019-10-17 10:31:49.699973+00,wrong
10571108,367557,9985,2,1,1,{"solution": 39},2019-10-17 10:33:57.900591+00,ok
10571109,367557,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:38:26.633745+00,ok
10571110,367557,9990,4,0,1,{"solution": 43},2019-10-17 10:41:59.507215+00,wrong
10571111,367557,9992,5,1,1,{"solution": 7},2019-10-17 10:43:38.201079+00,ok
10571112,367557,9995,6,1,1,{"solution": 4},2019-10-17 10:45:35.903477+00,ok
10571113,367557,9998,7,1,1,{"solution": 5},2019-10-17 10:47:55.965609+00,ok
10571114,367557,10000,8,0,1,{"solution": 12},2019-10-17 11:17:38.12064+00,wrong
10572055,367559,9982,1,0,1,{"solution": 4},2019-10-17 11:24:04.945728+00,wrong
10572056,367559,9984,2,1,1,{"solution": 36},2019-10-17 11:26:53.226939+00,ok
10572057,367559,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:46:43.197559+00,ok
10572058,367559,9988,4,1,1,{"solution": 31},2019-10-17 11:11:46.79425+00,ok
10572059,367559,9992,5,1,1,{"solution": 7},2019-10-17 11:09:20.617747+00,ok
10572060,367559,9995,6,1,1,{"solution": 4},2019-10-17 10:57:58.749629+00,ok
10572061,367559,9998,7,0,1,{"solution": 4},2019-10-17 11:03:07.679754+00,wrong
10572062,367559,10001,8,0,1,{"solution": 11},2019-10-17 11:20:22.772205+00,wrong
10572150,367572,9979,1,0,1,{"solution": 6},2019-10-17 10:33:44.600754+00,wrong
10572151,367572,9985,2,0,1,{"solution": 13},2019-10-17 10:38:48.128085+00,wrong
10572152,367572,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:44:11.341814+00,ok
10572153,367572,9988,4,0,1,{"solution": 33},2019-10-17 11:28:26.901772+00,wrong
10572154,367572,9992,5,1,1,{"solution": 7},2019-10-17 11:27:27.194107+00,ok
10572155,367572,9994,6,1,1,{"solution": 3},2019-10-17 11:18:08.819975+00,ok
10572156,367572,9998,7,1,1,{"solution": 5},2019-10-17 10:59:19.258904+00,ok
10572157,367572,9999,8,1,1,{"solution": 12},2019-10-17 11:05:05.857823+00,ok
10571075,367615,9979,1,0,1,{"solution": 5},2019-10-17 10:38:40.362393+00,wrong
10571076,367615,9983,2,1,1,{"solution": 35},2019-10-17 10:40:48.818118+00,ok
10571077,367615,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:43:26.435755+00,ok
10571078,367615,9990,4,0,1,{"solution": 27},2019-10-17 11:08:37.532136+00,wrong
10571079,367615,9993,5,1,1,{"solution": 5},2019-10-17 10:45:24.497774+00,ok
10571080,367615,9994,6,1,1,{"solution": 3},2019-10-17 10:49:19.177506+00,ok
10571081,367615,9998,7,1,1,{"solution": 5},2019-10-17 10:47:55.095447+00,ok
10571082,367615,10001,8,0,1,{"solution": 11},2019-10-17 11:13:57.927023+00,wrong
10570848,367616,9980,1,0,1,{"solution": 2},2019-10-17 10:37:17.19407+00,wrong
10570849,367616,9983,2,1,1,{"solution": 35},2019-10-17 10:41:16.636365+00,ok
10570850,367616,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:43:27.604246+00,ok
10570851,367616,9990,4,0,1,{"solution": 27},2019-10-17 11:08:37.195341+00,wrong
10570852,367616,9993,5,1,1,{"solution": 5},2019-10-17 10:45:58.568259+00,ok
10570853,367616,9994,6,1,1,{"solution": 3},2019-10-17 10:49:50.885245+00,ok
10570854,367616,9998,7,1,1,{"solution": 5},2019-10-17 10:47:53.515382+00,ok
10570855,367616,10002,8,0,1,{"solution": 19},2019-10-17 11:11:27.133795+00,wrong
10565227,367628,9982,1,0,1,{"solution": 16},2019-10-17 10:36:32.393244+00,wrong
10565228,367628,9984,2,0,1,{"solution": 2},2019-10-17 10:37:06.892846+00,wrong
10565229,367628,9987,3,0,1,{"solution": "Е А В С Д"},2019-10-17 10:40:47.732509+00,wrong
10565230,367628,9988,4,0,1,{"solution": 4},2019-10-17 10:41:38.330274+00,wrong
10565231,367628,9992,5,0,1,{"solution": 123456789},2019-10-17 10:42:30.374852+00,wrong
10565232,367628,9997,6,0,1,{"solution": 10},2019-10-17 10:43:30.730908+00,wrong
10565233,367628,9998,7,0,1,{"solution": 7},2019-10-17 10:44:28.197165+00,wrong
10565234,367628,9999,8,0,1,{"solution": 8},2019-10-17 10:45:38.344812+00,wrong
10572448,367634,9981,1,0,1,{"solution": 8},2019-10-17 11:18:27.649727+00,wrong
10572449,367634,9986,2,0,1,{"solution": 23},2019-10-17 10:42:35.568945+00,wrong
10572450,367634,9987,3,0,1,"{""solution"": ""E,C,A,D""}",2019-10-17 10:45:37.589927+00,wrong
10572451,367634,9989,4,0,1,{"solution": 13},2019-10-17 11:22:52.827349+00,wrong
10572452,367634,9992,5,1,1,{"solution": 7},2019-10-17 11:07:17.059175+00,ok
10572453,367634,9996,6,0,1,{"solution": 4},2019-10-17 11:08:42.434316+00,wrong
10572454,367634,9998,7,1,1,{"solution": 5},2019-10-17 11:02:00.545521+00,ok
10572455,367634,10001,8,0,1,{"solution": 16},2019-10-17 11:02:25.896657+00,wrong
10572456,367635,9979,1,1,1,{"solution": 12},2019-10-17 10:38:11.014453+00,ok
10572457,367635,9984,2,0,1,{"solution": 33},2019-10-17 10:44:30.000828+00,wrong
10572458,367635,9987,3,0,1,{"solution": "ECABD"},2019-10-17 10:53:48.797401+00,wrong
10572459,367635,9990,4,0,1,{"solution": 27},2019-10-17 11:09:40.86762+00,wrong
10572460,367635,9993,5,0,1,{"solution": 3},2019-10-17 11:11:32.570978+00,wrong
10572461,367635,9996,6,0,1,,,none
10572462,367635,9998,7,1,1,{"solution": 5},2019-10-17 11:22:34.847197+00,ok
10572463,367635,10000,8,0,1,,,none
10571174,367642,9980,1,0,1,{"solution": 18},2019-10-17 10:43:10.400295+00,wrong
10571175,367642,9984,2,0,1,{"solution": 5},2019-10-17 11:00:31.997437+00,wrong
10571176,367642,9987,3,0,1,,,none
10571177,367642,9989,4,0,1,{"solution": 14},2019-10-17 11:09:00.104653+00,wrong
10571178,367642,9993,5,0,1,{"solution": 1},2019-10-17 11:10:46.644886+00,wrong
10571179,367642,9997,6,0,1,{"solution": 170},2019-10-17 11:14:29.096249+00,wrong
10571180,367642,9998,7,1,1,{"solution": 5},2019-10-17 11:21:24.318238+00,ok
10571181,367642,10000,8,0,1,{"solution": 30},2019-10-17 11:16:14.251198+00,wrong
10572515,367645,9982,1,0,1,{"solution": 10},2019-10-17 10:43:16.889536+00,wrong
10572516,367645,9986,2,1,1,{"solution": 37},2019-10-17 10:51:26.153782+00,ok
10572517,367645,9987,3,0,1,{"solution": "ECABD"},2019-10-17 10:54:35.023161+00,wrong
10572518,367645,9990,4,0,1,{"solution": 27},2019-10-17 11:23:10.971532+00,wrong
10572519,367645,9992,5,1,1,{"solution": 7},2019-10-17 11:08:20.478221+00,ok
10572520,367645,9996,6,1,1,{"solution": 1},2019-10-17 11:32:02.505721+00,ok
10572521,367645,9998,7,1,1,{"solution": 5},2019-10-17 11:02:54.98267+00,ok
10572522,367645,9999,8,0,1,{"solution": 14},2019-10-17 11:06:12.463718+00,wrong
10571217,367647,9981,1,0,1,{"solution": 14},2019-10-17 10:47:04.452421+00,wrong
10571218,367647,9983,2,1,1,{"solution": 35},2019-10-17 10:51:13.267851+00,ok
10571219,367647,9987,3,0,1,{"solution": "EBCAD"},2019-10-17 10:55:44.925099+00,wrong
10571220,367647,9990,4,0,1,{"solution": 33},2019-10-17 11:08:53.359095+00,wrong
10571221,367647,9992,5,0,1,{"solution": 9},2019-10-17 11:13:15.09699+00,wrong
10571222,367647,9994,6,0,1,{"solution": 45},2019-10-17 11:21:26.48639+00,wrong
10571223,367647,9998,7,1,1,{"solution": 5},2019-10-17 11:23:10.312862+00,ok
10571224,367647,10000,8,0,1,{"solution": 17},2019-10-17 11:19:33.017718+00,wrong
10571967,367657,9980,1,1,1,{"solution": 8},2019-10-17 10:39:32.690455+00,ok
10571968,367657,9983,2,1,1,{"solution": 35},2019-10-17 10:47:00.586057+00,ok
10571969,367657,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:57:31.902445+00,ok
10571970,367657,9990,4,1,1,{"solution": 41},2019-10-17 11:02:31.055718+00,ok
10571971,367657,9993,5,0,1,{"solution": 3},2019-10-17 11:16:58.159875+00,wrong
10571972,367657,9995,6,1,1,{"solution": 4},2019-10-17 11:18:36.286741+00,ok
10571973,367657,9998,7,1,1,{"solution": 5},2019-10-17 11:22:36.888267+00,ok
10571974,367657,10000,8,0,1,{"solution": 18},2019-10-17 11:26:52.635603+00,wrong
10571867,367658,9981,1,0,1,{"solution": 8},2019-10-17 10:49:11.77086+00,wrong
10571868,367658,9985,2,0,1,{"solution": 14},2019-10-17 10:49:16.588403+00,wrong
10571869,367658,9987,3,0,1,{"solution": "EBCDA"},2019-10-17 11:00:31.579432+00,wrong
10571870,367658,9990,4,0,1,{"solution": 42},2019-10-17 11:13:22.175213+00,wrong
10571871,367658,9993,5,0,1,{"solution": 9},2019-10-17 11:20:26.14985+00,wrong
10571872,367658,9997,6,1,1,{"solution": 2},2019-10-17 11:24:11.21678+00,ok
10571873,367658,9998,7,1,1,{"solution": 5},2019-10-17 11:25:07.20603+00,ok
10571874,367658,10000,8,0,1,{"solution": 18},2019-10-17 11:25:44.80853+00,wrong
10568533,367660,9982,1,0,1,,,none
10568534,367660,9986,2,0,1,,,none
10568535,367660,9987,3,0,1,,,none
10568536,367660,9990,4,0,1,,,none
10568537,367660,9993,5,0,1,,,none
10568538,367660,9997,6,0,1,,,none
10568539,367660,9998,7,0,1,,,none
10568540,367660,9999,8,0,1,,,none
10572555,367661,9980,1,1,1,{"solution": 8},2019-10-17 10:41:37.271405+00,ok
10572556,367661,9984,2,1,1,{"solution": 36},2019-10-17 10:48:34.753547+00,ok
10572557,367661,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:54:11.389189+00,ok
10572558,367661,9991,4,1,1,{"solution": 29},2019-10-17 11:01:13.596056+00,ok
10572559,367661,9993,5,1,1,{"solution": 5},2019-10-17 11:10:50.283694+00,ok
10572560,367661,9995,6,1,1,{"solution": 4},2019-10-17 11:37:18.473854+00,ok
10572561,367661,9998,7,0,1,{"solution": 4},2019-10-17 11:19:06.413829+00,wrong
10572562,367661,10000,8,0,1,{"solution": 13},2019-10-17 11:24:55.433449+00,wrong
10572039,367662,9981,1,0,1,{"solution": 8},2019-10-17 10:40:04.938445+00,wrong
10572040,367662,9986,2,1,1,{"solution": 37},2019-10-17 10:44:31.218939+00,ok
10572041,367662,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:48:32.100965+00,ok
